judul,author,image,amazon_url
Master and Commander,Patrick O'Brian,https://images-na.ssl-images-amazon.com/images/I/5126uOn5QHL._SL160_.jpg,https://www.amazon.com/Master-Commander-Patrick-OBrian/dp/0393307050?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0393307050
The Swimming-Pool Library,Alan Hollinghurst,https://images-na.ssl-images-amazon.com/images/I/517s9Vja70L._SL160_.jpg,https://www.amazon.com/Swimming-Pool-Library-Alan-Hollinghurst/dp/0679722564%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0679722564
Interview with the Vampire,Anne Rice,http://ecx.images-amazon.com/images/I/517oA4kgTuL._SL160_.jpg,http://www.amazon.com/Complete-Vampire-Chronicles-Interview-Lestat/dp/0345385403%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0345385403
Peter Pan,J. M. Barrie,http://ecx.images-amazon.com/images/I/51Zn4aeiFZL._SL160_.jpg,http://www.amazon.com/Disneys-Peter-Disney-Little-Golden/dp/0736402381%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0736402381
Beowulf,Unknown,http://ecx.images-amazon.com/images/I/51IAftuxMhL._SL160_.jpg,http://www.amazon.com/Beowulf-Dover-Thrift-Editions-Gordon/dp/0486272648%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0486272648
Dinner at the Homesick Restaurant,Anne Tyler,https://images-na.ssl-images-amazon.com/images/I/51cZoVq6oSL._SL160_.jpg,https://www.amazon.com/Dinner-at-Homesick-Restaurant-Novel/dp/0449911594?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0449911594
Appointment in Samarra,John O'Hara,https://images-na.ssl-images-amazon.com/images/I/512pXD4HswL._SL160_.jpg,https://www.amazon.com/Appointment-Samarra-Penguin-Classics-Deluxe/dp/0143107070?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0143107070
Romance of the Three Kingdoms,Guanzhong Luo,https://images-na.ssl-images-amazon.com/images/I/5108NBMBKTL._SL160_.jpg,https://www.amazon.com/Three-Kingdoms-Chinese-Classics-Volumes/dp/7119005901?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=7119005901
First Circle,Aleksandr Solzhenitsyn,http://ecx.images-amazon.com/images/I/413yqnDPu0L._SL160_.jpg,http://www.amazon.com/In-First-Circle-Aleksandr-Solzhenitsyn/dp/0061479012%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0061479012
Platero,Juan Ramón Jiménez,https://images-na.ssl-images-amazon.com/images/I/41xuLRVuwzL._SL160_.jpg,https://www.amazon.com/Platero-Dual-Language-Dover-Language-Spanish/dp/0486435652?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0486435652
Cancer Ward,Aleksandr Solzhenitsyn,http://ecx.images-amazon.com/images/I/51XyCinJ9ML._SL160_.jpg,http://www.amazon.com/Cancer-Ward-Novel-Aleksandr-Solzhenitsyn/dp/0374511993%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0374511993
The Go-Between,L. P. Hartley,http://ecx.images-amazon.com/images/I/41AqU-IEmzL._SL160_.jpg,http://www.amazon.com/Go-Between-York-Review-Books-Classics/dp/0940322994%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0940322994
Rashomon and Seventeen Other Stories,Ryunosuke Akutagawa,http://ecx.images-amazon.com/images/I/51FJpmGLN2L._SL160_.jpg,http://www.amazon.com/Rashomon-Seventeen-Stories-Penguin-Classics/dp/0140449701%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140449701
Kokoro,Sōseki Natsume,http://ecx.images-amazon.com/images/I/51ACHMJMZ2L._SL160_.jpg,http://www.amazon.com/Kokoro-Natsume-Soseki/dp/0895267152%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0895267152
Salvage the Bones: A Novel,Jesmyn Ward,https://images-na.ssl-images-amazon.com/images/I/61txVZFq-EL._SL160_.jpg,https://www.amazon.com/Salvage-Bones-Novel-Jesmyn-Ward/dp/1608196267?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1608196267
Ironweed,William Kennedy,https://images-na.ssl-images-amazon.com/images/I/411yxiq53cL._SL160_.jpg,https://www.amazon.com/Ironweed-Novel-William-J-Kennedy/dp/0140070206?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140070206
The Prophet,Kahlil Gibran,http://ecx.images-amazon.com/images/I/51YuzYMeFHL._SL160_.jpg,https://www.amazon.com/Prophet-Borzoi-Book-Kahlil-Gibran/dp/0394404289?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0394404289
The Shell Seekers,Rosamunde Pilcher,http://ecx.images-amazon.com/images/I/41xbir2E1TL._SL160_.jpg,http://www.amazon.com/The-Shell-Seekers-Rosamunde-Pilcher/dp/0312961324%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0312961324
Sense and Sensibility,Jane Austen,http://ecx.images-amazon.com/images/I/4121h-YMhXL._SL160_.jpg,http://www.amazon.com/Sense-Sensibility-Penguin-Classics-Austen/dp/0141439661%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0141439661
The Sheltering Sky ,Paul Bowles,http://ecx.images-amazon.com/images/I/413RHQVe4FL._SL160_.jpg,http://www.amazon.com/The-Sheltering-Sky-Paul-Bowles/dp/006083482X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D006083482X
Like Water For Chocolate,Laura Esquivel,http://ecx.images-amazon.com/images/I/51gEB2rdxJL._SL160_.jpg,http://www.amazon.com/Like-Water-Chocolate-Installments-Romances/dp/038542017X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D038542017X
East of Eden,John Steinbeck,http://ecx.images-amazon.com/images/I/51gcQhUb-yL._SL160_.jpg,http://www.amazon.com/East-Penguin-Twentieth-Century-Classics/dp/0140186395%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140186395
Alcools,Guillaume Apollinaire,https://images-na.ssl-images-amazon.com/images/I/515CDWZ206L._SL160_.jpg,https://www.amazon.com/Alcools-Wesleyan-Poetry-Guillaume-Apollinaire/dp/0819512281?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0819512281
Excellent Women,Barbara Pym,https://images-na.ssl-images-amazon.com/images/I/51OAvM-OY0L._SL160_.jpg,https://www.amazon.com/Excellent-Women-Penguin-Classics-Barbara/dp/014310487X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D014310487X
At Swim Two-Birds,Flann O'Brien,https://images-na.ssl-images-amazon.com/images/I/51M8P7AQEYL._SL160_.jpg,https://www.amazon.com/At-Swim-Two-Birds-Plume-Flann-OBrien/dp/0452259134?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0452259134
The Prince of Tides,Pat Conroy,http://ecx.images-amazon.com/images/I/51cvvFZk70L._SL160_.jpg,http://www.amazon.com/The-Prince-Tides-A-Novel/dp/0553381547%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0553381547
Cold Sassy Tree,Olive Ann Burns,https://images-na.ssl-images-amazon.com/images/I/51PP2CZ2jUL._SL160_.jpg,https://www.amazon.com/Cold-Sassy-Tree-Olive-Burns/dp/0618919716?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0618919716
A Christmas Carol,Charles Dickens,http://ecx.images-amazon.com/images/I/51JuAje4z4L._SL160_.jpg,http://www.amazon.com/A-Christmas-Carol-Charles-Dickens/dp/193659434X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D193659434X
The Private Memoirs and Confessions of a Justified Sinner,James Hogg,https://images-na.ssl-images-amazon.com/images/I/51urz0gOAvL._SL160_.jpg,https://www.amazon.com/Private-Memoirs-Confessions-Justified-Editions/dp/0486492850%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0486492850
The Buddha of Suburbia,Hanif Kureishi,https://images-na.ssl-images-amazon.com/images/I/51TF%2BpVY7fL._SL160_.jpg,https://www.amazon.com/Buddha-Suburbia-Hanif-Kureishi/dp/014013168X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D014013168X
JR,William Gaddis,https://images-na.ssl-images-amazon.com/images/I/51sWMtQldZL._SL160_.jpg,https://www.amazon.com/Penguin-Twentieth-Century-Classics-William-Gaddis/dp/0140187073?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140187073
There But For The,Ali Smith,http://ecx.images-amazon.com/images/I/41O2aFYq0qL._SL160_.jpg,http://www.amazon.com/There-But-For-The-Novel/dp/0307275248%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307275248
The Christmas Oratorio,Göran Tunström,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
Hemsöborna,August Strindberg,http://ecx.images-amazon.com/images/I/41P%2BbH79TGL._SL160_.jpg,http://www.amazon.com/Hemsoborna-Skargardsberattelse-August-Strindberg/dp/B005KDR1MC%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB005KDR1MC
The Red Room,August Strindberg,http://ecx.images-amazon.com/images/I/41xD4t-Xy1L._SL160_.jpg,http://www.amazon.com/The-Red-Room-August-Strindberg/dp/1406898945%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1406898945
House with the Blind Glass Windows,Herbjørg Wassmo,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
The Alberta Trilogy,Cora Sandel,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
The Unknown Soldier,Väinö Linna,/assets/noimage-f03a9daebabba93a6afb5c3828c9b12f4f172d3ca3ff6010feab08b7f2226663.jpg,
Simon and the Oaks,Marianne Fredriksson,http://ecx.images-amazon.com/images/I/518Y1fjkC0L._SL160_.jpg,http://www.amazon.com/Simon-Oaks-Marianne-Fredriksson/dp/0753810751%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0753810751
The Lost Steps,Alejo Carpentier,http://ecx.images-amazon.com/images/I/514R5CE7PAL._SL160_.jpg,http://www.amazon.com/The-Lost-Steps-Alejo-Carpentier/dp/0816638071%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0816638071
Barabbas,Par Lagerkvist,http://ecx.images-amazon.com/images/I/41e%2B2GlUNVL._SL160_.jpg,http://www.amazon.com/Barabbas-Par-Lagerkvist/dp/067972544X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D067972544X
Zuleika Dobson,Max Beerbohm,https://images-na.ssl-images-amazon.com/images/I/51o0H3YLlKL._SL160_.jpg,https://www.amazon.com/Zuleika-Dobson-Max-Beerbohm/dp/1974441423?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1974441423
The Sellout,Paul Beatty,http://ecx.images-amazon.com/images/I/51VAxSg4OWL._SL160_.jpg,https://www.amazon.com/Sellout-Novel-Paul-Beatty/dp/1250083257%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1250083257
The Country of the Pointed Firs,Sarah Orne Jewett,http://ecx.images-amazon.com/images/I/51ileT1tt6L._SL160_.jpg,https://www.amazon.com/Country-Pointed-Stories-Signet-Classics/dp/0451531442?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0451531442
Romeo and Juliet,William Shakespeare,https://images-na.ssl-images-amazon.com/images/I/51XeyALDgsL._SL160_.jpg,https://www.amazon.com/Romeo-Juliet-No-Fear-Shakespeare/dp/1586638459?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1586638459
Gimpel the Fool,Isaac B Singer,https://images-na.ssl-images-amazon.com/images/I/514A1XXFA1L._SL160_.jpg,https://www.amazon.com/Isaac-Bashevis-Singer-Collected-Stories/dp/1931082618?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1931082618
The Accidental Tourist,Anne Tyler,https://images-na.ssl-images-amazon.com/images/I/41P2hY0%2BTdL._SL160_.jpg,https://www.amazon.com/Accidental-Tourist-Novel-Anne-Tyler/dp/0345452003?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0345452003
The Monkey Wrench Gang,Edward Abbey,http://ecx.images-amazon.com/images/I/41xS7EAkBVL._SL160_.jpg,http://www.amazon.com/The-Monkey-Wrench-Gang-P-S/dp/0061129763%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0061129763
Uncle Vanya,Anton Chekhov,https://images-na.ssl-images-amazon.com/images/I/51sA9fNhIHL._SL160_.jpg,https://www.amazon.com/Plays-Seagull-Sisters-CherryOrchard-Classics/dp/0140447334?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140447334
Little Dorrit,Charles Dickens,http://ecx.images-amazon.com/images/I/41psdzaBSSL._SL160_.jpg,http://www.amazon.com/Little-Dorrit-Charles-Dickens/dp/1495972437%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1495972437
Manon Lescaut,Abbe Prevost,http://ecx.images-amazon.com/images/I/51paJPAtWOL._SL160_.jpg,http://www.amazon.com/Manon-Lescaut-Oxford-Worlds-Classics/dp/0199554927%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0199554927
Ben-Hur,Lew Wallace,https://images-na.ssl-images-amazon.com/images/I/51HVyzFFr1L._SL160_.jpg,https://www.amazon.com/Ben-Hur-Signet-Classics-Lew-Wallace/dp/0451532090?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0451532090
High Fidelity,Nick Hornby,https://images-na.ssl-images-amazon.com/images/I/51JgASl2ADL._SL160_.jpg,https://www.amazon.com/High-Fidelity-Nick-Hornby/dp/1573225517?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1573225517
Deliverance ,James Dickey,https://images-na.ssl-images-amazon.com/images/I/51UUv67x3-L._SL160_.jpg,https://www.amazon.com/Deliverance-Modern-Library-Best-Novels/dp/038531387X?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=038531387X
True History of the Kelly Gang,Peter Carey,https://images-na.ssl-images-amazon.com/images/I/51%2B6cHvNqdL._SL160_.jpg,https://www.amazon.com/True-History-Kelly-Gang-Novel/dp/0375724672?SubscriptionId=AKIAIOI3S2F7L5XAVOBA&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0375724672
Annie John,Jamaica Kincaid,http://ecx.images-amazon.com/images/I/41jH3z2YTkL._SL160_.jpg,http://www.amazon.com/Annie-John-Novel-Jamaica-Kincaid/dp/0374525102%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0374525102
Fugitive Pieces,Anne Michaels,https://images-na.ssl-images-amazon.com/images/I/51pVr7aHJQL._SL160_.jpg,https://www.amazon.com/Fugitive-Pieces-Novel-Anne-Michaels/dp/0679776591?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0679776591
Aus dem Leben eines Taugenichts,Joseph von Eichendorff,http://ecx.images-amazon.com/images/I/51EHJVPaw0L._SL160_.jpg,http://www.amazon.com/Leben-Taugenichts-Niveau-German-Edition/dp/8853008725%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D8853008725
Simplicius Simplicissimus,Hans Jakob Christoffel von Grimmelshausen,https://images-na.ssl-images-amazon.com/images/I/41m%2BNlQ0WZL._SL160_.jpg,https://www.amazon.com/Simplicius-Simplicissimus-H-J-C-Grimmelshausen/dp/0714543586?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0714543586
Embers,Sandor Marai,http://ecx.images-amazon.com/images/I/51hluCJ7V1L._SL160_.jpg,http://www.amazon.com/Embers-S%C3%A1ndor-M%C3%A1rai/dp/0375707425%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0375707425
Les Enfants Terribles,Jean Cocteau,http://ecx.images-amazon.com/images/I/4146Po3bXkL._SL160_.jpg,http://www.amazon.com/The-Holy-Terrors-Enfants-Terribles/dp/0811200213%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0811200213
The Tenant of Wildfell Hall,Anne Brontë,https://images-na.ssl-images-amazon.com/images/I/41K2Et-hkPL._SL160_.jpg,https://www.amazon.com/Tenant-Wildfell-Hall-Evergreens/dp/1847497276?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1847497276
Hyperion,Friedrich Holderlin,http://ecx.images-amazon.com/images/I/41MlSOwuHML._SL160_.jpg,http://www.amazon.com/Hyperion-Friedrich-Holderlin/dp/0804462852%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0804462852
Green Henry,Gottfried Keller,http://ecx.images-amazon.com/images/I/41JHX88WPAL._SL160_.jpg,http://www.amazon.com/Green-Henry-Gottfried-Keller/dp/1585674273%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1585674273
Smilla's Sense of Snow: A Novel,Peter Høeg,http://ecx.images-amazon.com/images/I/510vV92aSpL._SL160_.jpg,http://www.amazon.com/Smillas-Sense-Snow-Peter-Hoeg/dp/0385315147%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0385315147
Fateless,Imre Kertész,http://ecx.images-amazon.com/images/I/411abPkQZdL._SL160_.jpg,http://www.amazon.com/Fatelessness-Imre-Kertesz/dp/1400078636%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1400078636
Elective Affinities,Johann Wolfgang von Goethe,http://ecx.images-amazon.com/images/I/51PLKBeS7wL._SL160_.jpg,http://www.amazon.com/Elective-Affinities-Penguin-Classics-Wolfgang/dp/0140442421%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140442421
The Stechlin,Theodor Fontane,http://ecx.images-amazon.com/images/I/31o3J8MZGNL._SL160_.jpg,http://www.amazon.com/Stechlin-Studies-Literature-Linguistics-Culture/dp/1571135731%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1571135731
Jealousy: A Novel,Alain Robbe-Grillet,http://ecx.images-amazon.com/images/I/51rbYyMKBdL._SL160_.jpg,http://www.amazon.com/Jealousy-In-Labyrinth-Two-Novels/dp/080215106X%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D080215106X
Thousand Cranes,Yasunari Kawabata,http://ecx.images-amazon.com/images/I/51FCLGwhMDL._SL160_.jpg,http://www.amazon.com/Thousand-Cranes-Yasunari-Kawabata/dp/0679762655%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0679762655
Growth of the Soil,Knut Hamsun,http://ecx.images-amazon.com/images/I/51y4Izo5tUL._SL160_.jpg,http://www.amazon.com/Growth-Soil-Knut-Hamsun/dp/0394717813%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0394717813
The Life and Opinions of the Tomcat Murr,E. T. A. Hoffmann,http://ecx.images-amazon.com/images/I/515Sf5cNfRL._SL160_.jpg,http://www.amazon.com/Life-Opinions-Tomcat-Penguin-Classics/dp/0140446311%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0140446311
The Reader,Bernhard Schlink,http://ecx.images-amazon.com/images/I/51qCMpRiI8L._SL160_.jpg,http://www.amazon.com/The-Reader-Bernhard-Schlink/dp/0375707972%3FSubscriptionId%3D1RN7ZZ7D7SDQHR7TRJG2%26tag%3Dshanesherman-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0375707972
"If Not Now, When?",Primo Levi,http://ecx.images-amazon.com/images/I/51oNh5N-9SL._SL160_.jpg,https://www.amazon.com/Not-Now-When-English-Italian/dp/0671493361?SubscriptionId=1RN7ZZ7D7SDQHR7TRJG2&tag=shanesherman-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0671493361
